Wavelength (nm),Absorbance (AU),Std.Dev.
923,0.114774703979492,0.000222780443207542
924,0.114310741424561,0.000242135636483129
925,0.114263534545898,0.000273410293383626
926,0.114492893218994,0.000234111020070052
927,0.114501476287842,0.000238567305906627
928,0.114161968231201,0.000212821136516775
929,0.113473892211914,0.0001879972449556
930,0.113570690155029,0.000245077600169996
931,0.114725589752197,0.000212423327659092
932,0.114048957824707,0.000209643559329818
933,0.114774227142334,0.00020357763769724
934,0.114217281341553,0.00026813685901896
935,0.113902568817139,0.000274273815325201
936,0.113499641418457,0.000285472175978083
937,0.113204479217529,0.000232559695423839
938,0.11326265335083,0.000193118460383519
939,0.113197326660156,0.000214799129935251
940,0.114050388336182,0.000248189961847124
941,0.113961696624756,0.000206751665007389
942,0.113386631011963,0.000144581555620172
943,0.112055778503418,0.000170617106175337
944,0.111940383911133,0.000239096631039919
945,0.111892223358154,0.000240484820927095
946,0.112703800201416,0.000217090295629421
947,0.112599849700928,0.000285446687390891
948,0.112871646881104,0.0002958973402217
949,0.112709999084473,0.000202498094124696
950,0.111433029174805,0.000285841505083626
951,0.111605167388916,0.000256238641719767
952,0.110854625701904,0.000235493840546427
953,0.111464023590088,0.000307574382710285
954,0.111720085144043,0.000261793588055171
955,0.110843181610107,0.00026953744967559
956,0.111334323883057,0.000249097102620155
957,0.111530780792236,0.00029126281568812
958,0.110705375671387,0.000259672750186547
959,0.111091613769531,0.000225301394348439
960,0.110666275024414,0.000240049505966851
961,0.111560821533203,0.000431431973416482
962,0.110745429992676,0.000359645239795189
963,0.110084056854248,0.000221941958737013
964,0.110176086425781,0.000291019151653452
965,0.110785961151123,0.000328938847934569
966,0.111636161804199,0.000387431291431918
967,0.1103835105896,0.000330736672855663
968,0.109947204589844,0.000260064730408877
969,0.110316276550293,0.000365892907967584
970,0.109053134918213,0.000253124638766161
971,0.110404968261719,0.000336921137237904
972,0.109957695007324,0.000270036381269906
973,0.109232425689697,0.000290067533258062
974,0.110025882720947,0.000282261821497893
975,0.109285831451416,0.000509129910693625
976,0.108417987823486,0.000453940960468747
977,0.108134746551514,0.000442882902541018
978,0.107866287231445,0.000301330902906094
979,0.108375549316406,0.000370909431760612
980,0.106940269470215,0.000416213016178126
981,0.106239318847656,0.000326368475029128
982,0.107138633728027,0.000432821072375619
983,0.107077121734619,0.00042286396669162
984,0.106315135955811,0.00036482748338942
985,0.106232166290283,0.000337174788087152
986,0.106116771697998,0.000363018104656077
987,0.106488227844238,0.000308784369026456
988,0.106148242950439,0.000337568378516907
989,0.106881141662598,0.000477690886134559
990,0.106640815734863,0.000484053367976661
991,0.10533618927002,0.000357168538437357
992,0.104974746704102,0.000326747247963499
993,0.104999542236328,0.000383353351219572
994,0.105670928955078,0.000629401929026144
995,0.10459566116333,0.000643214973284747
996,0.104321956634521,0.000637784984441104
997,0.104062557220459,0.000696305042046032
998,0.104640960693359,0.000541901881624749
999,0.10471248626709,0.000597167677111176
1000,0.105340480804443,0.00050882971193033
1001,0.10398530960083,0.000517281951375852
1002,0.104065418243408,0.000652814973310165
1003,0.104130268096924,0.000711070212092192
1004,0.103765487670898,0.000703684994433494
1005,0.105651378631592,0.000836924063223307
1006,0.105567455291748,0.000807779597934963
1007,0.104580879211426,0.000617639423702565
1008,0.105384826660156,0.000700035925671306
1009,0.103815078735352,0.000711377117977297
1010,0.104560852050781,0.000848373577614853
1011,0.103712558746338,0.000765890137588589
1012,0.105565547943115,0.000610756739597653
1013,0.103586673736572,0.00052746380657932
1014,0.104712963104248,0.000694379693810747
1015,0.105285167694092,0.0010059813082963
1016,0.104865550994873,0.00058457046222653
1017,0.10409688949585,0.000922888724774722
1018,0.105849266052246,0.000930598505839424
1019,0.103733539581299,0.00095983423209839
1020,0.101878643035889,0.000890795115277831
1021,0.104337692260742,0.001047368883238
1022,0.102796077728271,0.00116315117788348
1023,0.104726791381836,0.0013800982140451
1024,0.100154399871826,0.0011344476113055
1025,0.100560665130615,0.000984664921603094
1026,0.10344934463501,0.00100953352343243
1027,0.103038787841797,0.000998547560934229
1028,0.10580587387085,0.00110744544581065
1029,0.100808143615723,0.00121343355420355
1030,0.10375452041626,0.00152324449099041
1031,0.1025710105896,0.000841294272461965
1032,0.102006912231445,0.00110563062857526
1033,0.104629516601562,0.00107078219291949
1034,0.102943420410156,0.00123485468495289
1035,0.101889133453369,0.00173259501575796
1036,0.104186534881592,0.00123925418116742
1037,0.104070663452148,0.00106161044202031
1038,0.101108074188232,0.00141619319460109
1039,0.102298736572266,0.00126335033234937
1040,0.101574897766113,0.00162289255374858
1041,0.103479385375977,0.00171003990274226
1042,0.103454113006592,0.00171469687352053
1043,0.101644515991211,0.00202620402219241
1044,0.10304594039917,0.00177284541308135
1045,0.105284214019775,0.0017462482469382
1046,0.10102653503418,0.00229318837376398
1047,0.105561256408691,0.00223508708784186
1048,0.101615905761719,0.00176049002070403
1049,0.101643085479736,0.00251473917380764
1050,0.102242469787598,0.00182538744964748
1051,0.101364612579346,0.00167961081618097
1052,0.102266788482666,0.00178237417994517
1053,0.0986752510070801,0.00181435279240291
1054,0.102046012878418,0.00264818031615193
1055,0.0996837615966797,0.00260527904912269
1056,0.096407413482666,0.00172255441792848
1057,0.101989269256592,0.0016889763308132
1058,0.10485315322876,0.00312003993743162
1059,0.101768493652344,0.00333620084665621
1060,0.103920936584473,0.00268337855801964
1061,0.102031230926514,0.00347846846893921
1062,0.10162878036499,0.00315809015887089
1063,0.098994255065918,0.00341442469371292
1064,0.10126781463623,0.00277030028627202
1065,0.0972018241882324,0.002920135184059
1066,0.10153865814209,0.00251774643364264
1067,0.104430198669434,0.00317566158449286
1068,0.0983343124389648,0.00316125875038906
1069,0.101551055908203,0.00404539247553846
1070,0.100245952606201,0.00485373421681422
1071,0.105089664459229,0.00467925140692503
1072,0.107707977294922,0.00517828538884531
1073,0.0985641479492188,0.00411229319356826
1074,0.106809139251709,0.0040280891120916
1075,0.098635196685791,0.00421684027645503
1076,0.107956409454346,0.00550265022928938
1077,0.106389045715332,0.00462459637195181
1078,0.103675365447998,0.00410640067893866
1079,0.0961966514587402,0.00536727769712039
1080,0.0923027992248535,0.00423337221412501
1081,0.0994405746459961,0.00573892773335767
1082,0.0937390327453613,0.00877379044241524
1083,0.100944042205811,0.00509021859534315
1084,0.0992569923400879,0.00442325950488121
1085,0.1068434715271,0.00442999201943947
1086,0.101990699768066,0.00669274910247695
1087,0.101279735565186,0.00614427309651948
1088,0.0957598686218262,0.00647246105058605
1089,0.0979986190795898,0.00638598096593331
1090,0.0971212387084961,0.00658614304698057
1091,0.092979907989502,0.00510693228656224
1092,0.100368499755859,0.00605725879829741
1093,0.0972957611083984,0.00488405211925776
1094,0.0990886688232422,0.00857060523563372
1095,0.0922513008117676,0.00999412244683648
1096,0.10000467300415,0.00807119269062531
1097,0.0966358184814453,0.00718207714506416
1098,0.0960817337036133,0.00661872731457966
1099,0.0989017486572266,0.00637591016106451
1100,0.111142158508301,0.00722719138218537
