Wavelength (nm),Absorbance (AU),Std.Dev.
881,-0.0019078254699707,0.000140361940104165
882,-0.00190544128417969,0.000165846129804156
883,-0.00199270248413086,0.000186164457149476
884,-0.00197219848632812,0.000218331024614741
885,-0.0019230842590332,0.000220214117391535
886,-0.0019230842590332,0.000207922873090178
887,-0.00154018402099609,0.000173851453630155
888,-0.00178289413452148,0.000218805395503235
889,-0.00173473358154297,0.000236588127187129
890,-0.00162315368652344,0.000250829036377059
891,-0.00182580947875977,0.00017144401352015
892,-0.00162458419799805,0.000170848830720905
893,-0.00174665451049805,0.000171324611513693
894,-0.00183343887329102,0.000247610292265723
895,-0.00174474716186523,0.00024576688575588
896,-0.00181198120117187,0.000185469427697547
897,-0.00160312652587891,0.000152805292704855
898,-0.00198650360107422,0.000117953360275879
899,-0.00175285339355469,0.000211380357906548
900,-0.00177192687988281,0.000251495327074076
901,-0.00167226791381836,0.000236484310710071
902,-0.00164461135864258,0.000252995255157032
903,-0.00188016891479492,0.000239275346570861
904,-0.00178956985473633,0.000159209350662615
905,-0.00130367279052734,0.000205410024596293
906,-0.00162506103515625,0.000260672530503041
907,-0.00170993804931641,0.00020066177871456
908,-0.00186872482299805,0.000215492413980451
909,-0.00168657302856445,0.000213009088261623
910,-0.00172805786132812,0.000292148285624233
911,-0.0017695426940918,0.000242004135968718
912,-0.00185012817382812,0.000185371326861478
913,-0.00179290771484375,0.000227706593993399
914,-0.00126981735229492,0.000224695059769499
915,-0.00165605545043945,0.000255086042236031
916,-0.00163412094116211,0.000215758144262379
917,-0.00186729431152344,0.000258183434174893
918,-0.00166749954223633,0.000245263082373319
919,-0.0016484260559082,0.000251863924489511
920,-0.00138378143310547,0.000253627169812297
921,-0.00133275985717773,0.000304071095933559
922,-0.00175285339355469,0.000327875393632337
923,-0.00153398513793945,0.000270971080123935
924,-0.00170564651489258,0.000200394184202241
925,-0.00166034698486328,0.000240193436447093
926,-0.00172805786132812,0.000210751235478663
927,-0.00150966644287109,0.000220309087998689
928,-0.00162887573242187,0.000224856908857523
929,-0.00162506103515625,0.000232649626459856
930,-0.00160741806030273,0.000174118053024087
931,-0.00179672241210937,0.000229821659794635
932,-0.00148677825927734,0.000284802344588167
933,-0.00154542922973633,0.000302842278631604
934,-0.00148868560791016,0.000236372753335308
935,-0.00205326080322266,0.000294973793970265
936,-0.00154256820678711,0.000258633942718266
937,-0.00154304504394531,0.000240401604257249
938,-0.00181436538696289,0.000220267801461718
939,-0.00156497955322266,0.000267729521039664
940,-0.00155448913574219,0.000271272990380265
941,-0.00154685974121094,0.000244177875061247
942,-0.00182247161865234,0.000274054871280203
943,-0.00130462646484375,0.000247911302620529
944,-0.00182676315307617,0.00015225672547868
945,-0.00165843963623047,0.000166048912609954
946,-0.00153684616088867,0.000219606161243739
947,-0.00209712982177734,0.000286673928448685
948,-0.00162839889526367,0.000253942537465679
949,-0.00193691253662109,0.000295712861719039
950,-0.00162649154663086,0.000320820349121185
951,-0.00205421447753906,0.000317365847647697
952,-0.00170373916625977,0.000312514286161744
953,-0.00190639495849609,0.00025622444370664
954,-0.00181245803833008,0.000289414623083354
955,-0.00176239013671875,0.000253390386491598
956,-0.00217008590698242,0.000324333404395935
957,-0.00183773040771484,0.000347451707053702
958,-0.00193214416503906,0.000279821760885452
959,-0.0018162727355957,0.000267498420848959
960,-0.00209617614746094,0.000232751245789153
961,-0.00165796279907227,0.000331917026100136
962,-0.00205707550048828,0.000313113223726362
963,-0.00154018402099609,0.000290612590929289
964,-0.00184488296508789,0.000313270037348142
965,-0.00235462188720703,0.000235625114482787
966,-0.00156354904174805,0.000177250063407729
967,-0.00194883346557617,0.000261605919885253
968,-0.00179910659790039,0.000316050603711363
969,-0.00206327438354492,0.000213141409288664
970,-0.00153350830078125,0.000362285797958262
971,-0.00121736526489258,0.000304268441812275
972,-0.00196266174316406,0.000394945539704988
973,-0.00171518325805664,0.000379624673149851
974,-0.00271701812744141,0.000368152873731836
975,-0.00190448760986328,0.000324423126284133
976,-0.00162029266357422,0.000314301887566347
977,-0.00141811370849609,0.000387637816328743
978,-0.00208616256713867,0.000294152490976822
979,-0.00202131271362305,0.00032574923767409
980,-0.00165748596191406,0.000278701427176495
981,-0.00200939178466797,0.00036536556261835
982,-0.00146389007568359,0.000342245531237344
983,-0.00117206573486328,0.000457731881627253
984,-0.00216388702392578,0.000407628561358385
985,-0.00180864334106445,0.000397177588785056
986,-0.00153493881225586,0.000505400601506887
987,-0.00226497650146484,0.000425471298022421
988,-0.00160074234008789,0.000352400403743927
989,-0.00193405151367187,0.000515929872518821
990,-0.00190591812133789,0.000541028441783423
991,-0.00176239013671875,0.000473145499686086
992,-0.00150823593139648,0.000450004946992756
993,-0.00227546691894531,0.000475614888565279
994,-0.00190544128417969,0.000478025862094348
995,-0.00162887573242187,0.000530860047764524
996,-0.00238275527954102,0.000396049358346364
997,-0.00120449066162109,0.000512761157212724
998,-0.00117778778076172,0.000582875256668767
999,-0.00128507614135742,0.000551035627845517
1000,-0.00239133834838867,0.000443629775269929
1001,-0.00264835357666016,0.000440263001899826
1002,-0.00132560729980469,0.000455301338001219
1003,-0.00211048126220703,0.000610363483312542
1004,-0.00110149383544922,0.000637933273373091
1005,-0.0015416145324707,0.000726016166074767
1006,-0.000731945037841797,0.00070465626472936
1007,-0.00174379348754883,0.00053502404100863
1008,-0.00158309936523437,0.000836210876844761
1009,-0.00193262100219727,0.000847343789360387
1010,-0.00196170806884766,0.000735376280360313
1011,-0.000459194183349609,0.000852190050039823
1012,-0.00146865844726562,0.00073400961125523
1013,-0.000689506530761719,0.000626818722730827
1014,-0.00193643569946289,0.000844987735174333
1015,-0.00301074981689453,0.000743699666531973
1016,-0.00185537338256836,0.00069116587959536
1017,-0.00158596038818359,0.000844350301041072
1018,-0.0017094612121582,0.000952636153681913
1019,-0.00163173675537109,0.000985078633961988
1020,-0.000348091125488281,0.000928077508814341
1021,-0.00128889083862305,0.000690533966002488
1022,-0.0016636848449707,0.00105567223883611
1023,-0.00164222717285156,0.00109619293552623
1024,0.0000696182250976563,0.00117018597794937
1025,-0.00141477584838867,0.00146026691050094
1026,-0.000797748565673828,0.00126636458645484
1027,-0.00147390365600586,0.00101166461924963
1028,-0.00204944610595703,0.000794190288065986
1029,0.00000238418579101562,0.00112525163756853
1030,-0.00197744369506836,0.00109921545897142
1031,-0.000231742858886719,0.00073871294902943
1032,-0.00113153457641602,0.000926146905852876
1033,-0.00229072570800781,0.000826883479651181
1034,-0.000662803649902344,0.000882523431333498
1035,-0.0000653266906738281,0.00111673592897831
1036,0.000315189361572266,0.00124891580560828
1037,-0.00171899795532227,0.00121676285912007
1038,-0.0000557899475097656,0.00111101379709299
1039,-0.00428104400634766,0.00118822768151439
1040,-0.00309562683105469,0.00155953483565079
1041,-0.00159311294555664,0.00153075393115045
1042,-0.00162887573242187,0.00156501180695766
1043,-0.00324058532714844,0.00158324183546847
1044,0.00110340118408203,0.00179422208616443
1045,-0.00112104415893555,0.0013389750422602
1046,-0.00257778167724609,0.00140534192807087
1047,-0.00324440002441406,0.00194395415630722
1048,0.00304365158081055,0.00253263724248469
1049,-0.00252294540405273,0.00228056372810324
1050,0.00187492370605469,0.00275073267648157
1051,-0.00271797180175781,0.00314656801781515
1052,-0.000306129455566406,0.00272948986728959
1053,0.00198125839233398,0.00203789111359122
1054,-0.00183916091918945,0.00310642863379771
1055,-0.000859260559082031,0.00261905013176278
1056,0.00109624862670898,0.00203222783101018
1057,-0.00315523147583008,0.00236146707496713
1058,-0.00193023681640625,0.0029754247418301
1059,0.0025324821472168,0.00253167177147902
1060,0.00222539901733398,0.00229628299362887
1061,-0.00142145156860352,0.00206388871445326
1062,0.00248146057128906,0.00278379868944854
1063,-0.00190544128417969,0.00326823172499517
1064,-0.000997066497802734,0.0031217558233751
1065,-0.00372314453125,0.00454896211078762
1066,0.00556659698486328,0.00409185987619775
1067,0.00254392623901367,0.0041457879968142
1068,-0.00117874145507812,0.00378700888915035
1069,-0.00221586227416992,0.00402114691853878
1070,-0.00206851959228516,0.00362645916510102
1071,-0.00414228439331055,0.0026565635019311
1072,-0.00510311126708984,0.00356154649924198
1073,-0.00473833084106445,0.00527080187455189
1074,0.00326824188232422,0.00561639524982228
1075,0.00179290771484375,0.00527071352647866
1076,0.00273895263671875,0.00469851788425726
1077,0.0056300163269043,0.00415857293888599
1078,-0.00397682189941406,0.00381164428613184
1079,-0.000164031982421875,0.0038588147123488
1080,-0.00250959396362305,0.00412224595292833
1081,0.0000233650207519531,0.00652377030671514
1082,-0.00248622894287109,0.00321500911264181
1083,-0.00250816345214844,0.00304404237094964
1084,-0.000178813934326172,0.00458769646595491
1085,-0.000360965728759766,0.00345752173785853
1086,-0.00268220901489258,0.00559046715033245
1087,0.000270843505859375,0.00599808228164602
1088,-0.00122451782226562,0.00707349800301392
1089,0.00867128372192383,0.00564022308988887
1090,0.00314569473266602,0.00525079741552811
1091,0.00429296493530273,0.0046715823754874
1092,0.000721931457519531,0.0068333484651429
1093,0.00000715255737304688,0.0055997884859433
1094,-0.000489234924316406,0.00443881294813884
1095,-0.00185871124267578,0.00424589343682008
1096,-0.00140810012817383,0.00680357219433575
1097,-0.0014185905456543,0.00860487477957867
1098,0.00694847106933594,0.00639326873787768
1099,0.00318241119384766,0.0085962118610636
1100,0.000258922576904297,0.00926609361052165
